0.624999627471,1,0,0,0,0,1
0.624999627471,1,0,0,0,0.707106796641,0.707106765732
0.624999627471,33.4250045866,0,0,0,0.707106796641,0.707106765732
0.624999627471,33.4250045866,0,0,0,0,1
10.524999246,33.4250045866,0,0,0,0,1
10.524999246,33.4250045866,0,0,0,1,-4.37113900019E-08
10.0750022978,33.4250045866,0,0,0,1,-4.37113900019E-08
10.0750022978,33.4250045866,0,0,0,0.70710677697,-0.707106785403
10.0750022978,29.3750034422,0,0,0,0.70710677697,-0.707106785403
10.0750022978,29.3750034422,0,0,0,1,-4.37113900019E-08
9.17500077188,29.3750034422,0,0,0,1,-4.37113900019E-08
9.17500077188,29.3750034422,0,0,0,0.707106796641,0.707106765732
9.17500077188,31.6250034422,0,0,0,0.707106796641,0.707106765732
9.17500077188,31.6250034422,0,0,0,1,-4.37113900019E-08
8.72500000894,31.6250034422,0,0,0,1,-4.37113900019E-08
8.72500000894,31.6250034422,0,0,0,0.707106796641,0.707106765732
8.72500000894,32.5250030607,0,0,0,0.707106796641,0.707106765732
8.72500000894,32.5250030607,0,0,0,1,-4.37113900019E-08
7.82500229776,32.5250030607,0,0,0,1,-4.37113900019E-08
7.82500229776,32.5250030607,0,0,0,0.707106796641,0.707106765732
7.82500229776,32.9750076383,0,0,0,0.707106796641,0.707106765732
7.82500229776,32.9750076383,0,0,0,1,-4.37113900019E-08
5.57500039041,32.9750076383,0,0,0,1,-4.37113900019E-08
5.57500039041,32.9750076383,0,0,0,0.70710677697,-0.707106785403
5.57500039041,32.5250030607,0,0,0,0.70710677697,-0.707106785403
5.57500039041,32.5250030607,0,0,0,1,-4.37113900019E-08
4.67500077188,32.5250030607,0,0,0,1,-4.37113900019E-08
4.67500077188,32.5250030607,0,0,0,0.70710677697,-0.707106785403
4.67500077188,32.0750003904,0,0,0,0.70710677697,-0.707106785403
4.67500077188,32.0750003904,0,0,0,1,-4.37113900019E-08
4.22500000894,32.0750003904,0,0,0,1,-4.37113900019E-08
4.22500000894,32.0750003904,0,0,0,0.70710677697,-0.707106785403
4.22500000894,28.9250026792,0,0,0,0.70710677697,-0.707106785403
4.22500000894,28.9250026792,0,0,0,1,-4.37113900019E-08
3.32500039041,28.9250026792,0,0,0,1,-4.37113900019E-08
3.32500039041,28.9250026792,0,0,0,0.70710677697,-0.707106785403
3.32500039041,26.2250019163,0,0,0,0.70710677697,-0.707106785403
3.32500039041,26.2250019163,0,0,0,0,1
4.22500000894,26.2250019163,0,0,0,0,1
4.22500000894,26.2250019163,0,0,0,0.70710677697,-0.707106785403
4.22500000894,24.8750034422,0,0,0,0.70710677697,-0.707106785403
4.22500000894,24.8750034422,0,0,0,0,1
4.67500077188,24.8750034422,0,0,0,0,1
4.67500077188,24.8750034422,0,0,0,0.70710677697,-0.707106785403
4.67500077188,24.4250026792,0,0,0,0.70710677697,-0.707106785403
4.67500077188,24.4250026792,0,0,0,0,1
6.02500115335,24.4250026792,0,0,0,0,1
6.02500115335,24.4250026792,0,0,0,0.70710677697,-0.707106785403
6.02500115335,23.9750019163,0,0,0,0.70710677697,-0.707106785403
6.02500115335,23.9750019163,0,0,0,1,-4.37113900019E-08
1.52500115335,23.9750019163,0,0,0,1,-4.37113900019E-08
1.52500115335,23.9750019163,0,0,0,0.70710677697,-0.707106785403
1.52500115335,16.7750011533,0,0,0,0.70710677697,-0.707106785403
1.52500115335,16.7750011533,0,0,0,1,-4.37113900019E-08
1.07500039041,16.7750011533,0,0,0,1,-4.37113900019E-08
1.07500039041,16.7750011533,0,0,0,0.70710677697,-0.707106785403
1.07500039041,16.3250003904,0,0,0,0.70710677697,-0.707106785403
1.07500039041,16.3250003904,0,0,0,0.707106796641,0.707106765732
1.07500039041,32.9750076383,0,0,0,0.707106796641,0.707106765732
1.07500039041,32.9750076383,0,0,0,0,1
5.12499962747,32.9750076383,0,0,0,0,1
5.12499962747,32.9750076383,0,0,0,1,-4.37113900019E-08
3.77500115335,32.9750076383,0,0,0,1,-4.37113900019E-08
3.77500115335,32.9750076383,0,0,0,0.70710677697,-0.707106785403
3.77500115335,32.5250030607,0,0,0,0.70710677697,-0.707106785403
3.77500115335,32.5250030607,0,0,0,0,1
4.22500000894,32.5250030607,0,0,0,0,1
4.22500000894,32.5250030607,0,0,0,0.70710677697,-0.707106785403
4.22500000894,32.0750003904,0,0,0,0.70710677697,-0.707106785403
4.22500000894,32.0750003904,0,0,0,1,-4.37113900019E-08
3.77500115335,32.0750003904,0,0,0,1,-4.37113900019E-08
3.77500115335,32.0750003904,0,0,0,0.70710677697,-0.707106785403
3.77500115335,29.3750034422,0,0,0,0.70710677697,-0.707106785403
3.77500115335,29.3750034422,0,0,0,1,-4.37113900019E-08
2.87499962747,29.3750034422,0,0,0,1,-4.37113900019E-08
2.87499962747,29.3750034422,0,0,0,0.70710677697,-0.707106785403
2.87499962747,25.7750011533,0,0,0,0.70710677697,-0.707106785403
2.87499962747,25.7750011533,0,0,0,0,1
3.77500115335,25.7750011533,0,0,0,0,1
3.77500115335,25.7750011533,0,0,0,0.70710677697,-0.707106785403
3.77500115335,24.4250026792,0,0,0,0.70710677697,-0.707106785403
3.77500115335,24.4250026792,0,0,0,0,1
4.22500000894,24.4250026792,0,0,0,0,1
4.22500000894,24.4250026792,0,0,0,1,-4.37113900019E-08
1.52500115335,24.4250026792,0,0,0,1,-4.37113900019E-08
1.52500115335,24.4250026792,0,0,0,0.707106796641,0.707106765732
1.52500115335,32.5250030607,0,0,0,0.707106796641,0.707106765732
1.52500115335,32.5250030607,0,0,0,0,1
3.32500039041,32.5250030607,0,0,0,0,1
3.32500039041,32.5250030607,0,0,0,0.70710677697,-0.707106785403
3.32500039041,29.8250003904,0,0,0,0.70710677697,-0.707106785403
3.32500039041,29.8250003904,0,0,0,1,-4.37113900019E-08
2.42500077188,29.8250003904,0,0,0,1,-4.37113900019E-08
2.42500077188,29.8250003904,0,0,0,0.70710677697,-0.707106785403
2.42500077188,25.3250003904,0,0,0,0.70710677697,-0.707106785403
